date,home_team,away_team,home_goals,away_goals,league,season,matchday,result
2013-07-21,Trelleborgs FF,Karlstad BK (- 2019),2,1,SE3S,2013,15,H
2013-08-16,Karlstad BK (- 2019),Skövde AIK,0,0,SE3S,2013,16,D
2013-08-16,IS Halmia,IF Limhamn Bunkeflo,1,2,SE3S,2013,16,A
2013-08-17,IF Sylvia,Torslanda IK,3,1,SE3S,2013,16,H
2013-08-18,FC Trollhättan,Trelleborgs FF,0,1,SE3S,2013,16,A
2013-08-19,IK Oddevold,Utsiktens BK,3,2,SE3S,2013,16,H
2013-08-19,Lunds BK,Kristianstads FF,0,2,SE3S,2013,16,A
2013-08-19,Qviding FIF,Husqvarna FF,1,1,SE3S,2013,16,D
2013-08-23,IS Halmia,Qviding FIF,1,1,SE3S,2013,17,D
2013-08-24,Kristianstads FF,Husqvarna FF,2,2,SE3S,2013,17,D
2013-08-25,IF Limhamn Bunkeflo,IK Oddevold,1,5,SE3S,2013,17,A
2013-08-25,Skövde AIK,FC Trollhättan,1,2,SE3S,2013,17,A
2013-08-25,Utsiktens BK,Karlstad BK (- 2019),1,1,SE3S,2013,17,D
2013-08-25,Trelleborgs FF,IF Sylvia,2,4,SE3S,2013,17,A
2013-08-26,Torslanda IK,Lunds BK,0,2,SE3S,2013,17,A
2013-08-28,IS Halmia,Skövde AIK,1,1,SE3S,2013,14,D
2013-08-31,Husqvarna FF,Torslanda IK,3,1,SE3S,2013,18,H
2013-08-31,IF Sylvia,Skövde AIK,3,1,SE3S,2013,18,H
2013-08-31,Karlstad BK (- 2019),IF Limhamn Bunkeflo,3,1,SE3S,2013,18,H
2013-09-01,Qviding FIF,Kristianstads FF,3,1,SE3S,2013,18,H
2013-09-01,IK Oddevold,IS Halmia,2,0,SE3S,2013,18,H
2013-09-02,FC Trollhättan,Utsiktens BK,0,2,SE3S,2013,18,A
2013-09-02,Lunds BK,Trelleborgs FF,0,1,SE3S,2013,18,A
2013-09-07,Torslanda IK,Kristianstads FF,1,2,SE3S,2013,19,A
2013-09-07,IS Halmia,Karlstad BK (- 2019),3,0,SE3S,2013,19,H
2013-09-08,IF Limhamn Bunkeflo,FC Trollhättan,3,2,SE3S,2013,19,H
2013-09-08,Utsiktens BK,IF Sylvia,1,1,SE3S,2013,19,D
2013-09-08,Skövde AIK,Lunds BK,0,1,SE3S,2013,19,A
2013-09-08,IK Oddevold,Qviding FIF,1,1,SE3S,2013,19,D
2013-09-08,Trelleborgs FF,Husqvarna FF,2,1,SE3S,2013,19,H
2013-09-13,Qviding FIF,Torslanda IK,3,0,SE3S,2013,20,H
2013-09-15,Lunds BK,Utsiktens BK,0,1,SE3S,2013,20,A
2013-09-15,Husqvarna FF,Skövde AIK,2,0,SE3S,2013,20,H
2013-09-15,Kristianstads FF,Trelleborgs FF,3,2,SE3S,2013,20,H
2013-09-15,IF Sylvia,IF Limhamn Bunkeflo,4,0,SE3S,2013,20,H
2013-09-15,Karlstad BK (- 2019),IK Oddevold,2,3,SE3S,2013,20,A
2013-09-16,FC Trollhättan,IS Halmia,3,3,SE3S,2013,20,D
2013-09-21,Utsiktens BK,Husqvarna FF,2,1,SE3S,2013,21,H
2013-09-21,IS Halmia,IF Sylvia,4,1,SE3S,2013,21,H
2013-09-22,Skövde AIK,Kristianstads FF,5,1,SE3S,2013,21,H
2013-09-22,Karlstad BK (- 2019),Qviding FIF,1,3,SE3S,2013,21,A
2013-09-22,Trelleborgs FF,Torslanda IK,3,1,SE3S,2013,21,H
2013-09-23,IF Limhamn Bunkeflo,Lunds BK,1,3,SE3S,2013,21,A
2013-09-23,IK Oddevold,FC Trollhättan,2,3,SE3S,2013,21,A
2013-09-28,Kristianstads FF,Utsiktens BK,2,3,SE3S,2013,22,A
2013-09-28,Torslanda IK,Skövde AIK,1,3,SE3S,2013,22,A
2013-09-29,Husqvarna FF,IF Limhamn Bunkeflo,3,0,SE3S,2013,22,H
2013-09-29,IF Sylvia,IK Oddevold,2,3,SE3S,2013,22,A
2013-09-29,Qviding FIF,Trelleborgs FF,3,1,SE3S,2013,22,H
2013-09-30,FC Trollhättan,Karlstad BK (- 2019),2,0,SE3S,2013,22,H
2013-09-30,Lunds BK,IS Halmia,1,2,SE3S,2013,22,A
2013-10-05,Utsiktens BK,Torslanda IK,0,0,SE3S,2013,23,D
2013-10-05,IS Halmia,Husqvarna FF,0,2,SE3S,2013,23,A
2013-10-05,Skövde AIK,Trelleborgs FF,5,0,SE3S,2013,23,H
2013-10-06,Karlstad BK (- 2019),IF Sylvia,2,0,SE3S,2013,23,H
2013-10-06,IK Oddevold,Lunds BK,1,1,SE3S,2013,23,D
2013-10-06,FC Trollhättan,Qviding FIF,2,0,SE3S,2013,23,H
2013-10-07,IF Limhamn Bunkeflo,Kristianstads FF,1,3,SE3S,2013,23,A
2013-10-12,Qviding FIF,Skövde AIK,1,0,SE3S,2013,24,H
2013-10-12,Kristianstads FF,IS Halmia,2,4,SE3S,2013,24,A
2013-10-12,Husqvarna FF,IK Oddevold,3,1,SE3S,2013,24,H
2013-10-12,Torslanda IK,IF Limhamn Bunkeflo,1,0,SE3S,2013,24,H
2013-10-13,Lunds BK,Karlstad BK (- 2019),3,2,SE3S,2013,24,H
2013-10-13,Trelleborgs FF,Utsiktens BK,2,1,SE3S,2013,24,H
2013-10-13,IF Sylvia,FC Trollhättan,0,0,SE3S,2013,24,D
2013-10-19,Karlstad BK (- 2019),Husqvarna FF,0,2,SE3S,2013,25,A
2013-10-19,Utsiktens BK,Skövde AIK,2,1,SE3S,2013,25,H
2013-10-19,IS Halmia,Torslanda IK,4,1,SE3S,2013,25,H
2013-10-20,FC Trollhättan,Lunds BK,2,0,SE3S,2013,25,H
2013-10-20,IK Oddevold,Kristianstads FF,3,1,SE3S,2013,25,H
2013-10-20,IF Sylvia,Qviding FIF,0,3,SE3S,2013,25,A
2013-10-21,IF Limhamn Bunkeflo,Trelleborgs FF,1,1,SE3S,2013,25,D
2013-10-26,Kristianstads FF,Karlstad BK (- 2019),4,0,SE3S,2013,26,H
2013-10-26,Lunds BK,IF Sylvia,5,2,SE3S,2013,26,H
2013-10-26,Skövde AIK,IF Limhamn Bunkeflo,3,1,SE3S,2013,26,H
2013-10-26,Qviding FIF,Utsiktens BK,0,0,SE3S,2013,26,D
2013-10-26,Husqvarna FF,FC Trollhättan,1,0,SE3S,2013,26,H
2013-10-26,Torslanda IK,IK Oddevold,0,2,SE3S,2013,26,A
2013-10-26,Trelleborgs FF,IS Halmia,4,1,SE3S,2013,26,H
2014-04-18,Motala AIF,Trelleborgs FF,3,2,SE3S,2014,1,H
2014-04-18,IFK Uddevalla,Utsiktens BK,1,2,SE3S,2014,1,A
2014-04-19,Oskarshamns AIK,IS Halmia,2,2,SE3S,2014,1,D
2014-04-21,Kristianstads FF,IK Oddevold,1,1,SE3S,2014,1,D
2014-04-21,FC Trollhättan,Qviding FIF,4,0,SE3S,2014,1,H
2014-04-21,Norrby IF,Lunds BK,3,1,SE3S,2014,1,H
2014-04-21,Örgryte IS,Skövde AIK,1,0,SE3S,2014,1,H
2014-04-26,IS Halmia,Örgryte IS,0,3,SE3S,2014,2,A
2014-04-26,Qviding FIF,Oskarshamns AIK,1,1,SE3S,2014,2,D
2014-04-26,IK Oddevold,Motala AIF,2,1,SE3S,2014,2,H
2014-04-26,Skövde AIK,Norrby IF,0,0,SE3S,2014,2,D
2014-04-27,Trelleborgs FF,IFK Uddevalla,1,1,SE3S,2014,2,D
2014-04-28,Utsiktens BK,FC Trollhättan,3,1,SE3S,2014,2,H
2014-04-29,Lunds BK,Kristianstads FF,6,1,SE3S,2014,2,H
2014-05-03,IFK Uddevalla,IK Oddevold,1,2,SE3S,2014,3,A
2014-05-03,Motala AIF,Lunds BK,3,0,SE3S,2014,3,H
2014-05-03,Oskarshamns AIK,Utsiktens BK,0,0,SE3S,2014,3,D
2014-05-04,Kristianstads FF,Skövde AIK,4,1,SE3S,2014,3,H
2014-05-04,Qviding FIF,IS Halmia,2,1,SE3S,2014,3,H
2014-05-04,FC Trollhättan,Trelleborgs FF,0,2,SE3S,2014,3,A
2014-05-06,Norrby IF,Örgryte IS,1,2,SE3S,2014,3,A
2014-05-10,Lunds BK,IFK Uddevalla,4,2,SE3S,2014,4,H
2014-05-10,IS Halmia,Norrby IF,2,3,SE3S,2014,4,A
2014-05-10,Skövde AIK,Motala AIF,0,0,SE3S,2014,4,D
2014-05-11,Örgryte IS,Kristianstads FF,1,1,SE3S,2014,4,D
2014-05-11,Trelleborgs FF,Oskarshamns AIK,2,1,SE3S,2014,4,H
2014-05-12,Utsiktens BK,Qviding FIF,0,0,SE3S,2014,4,D
2014-05-12,IK Oddevold,FC Trollhättan,3,2,SE3S,2014,4,H
2014-05-17,Motala AIF,Örgryte IS,3,0,SE3S,2014,5,H
2014-05-17,IFK Uddevalla,Skövde AIK,1,2,SE3S,2014,5,A
2014-05-17,Kristianstads FF,Norrby IF,1,5,SE3S,2014,5,A
2014-05-17,Oskarshamns AIK,IK Oddevold,0,1,SE3S,2014,5,A
2014-05-18,Qviding FIF,Trelleborgs FF,1,0,SE3S,2014,5,H
2014-05-18,FC Trollhättan,Lunds BK,3,3,SE3S,2014,5,D
2014-05-19,Utsiktens BK,IS Halmia,0,4,SE3S,2014,5,A
2014-05-22,Skövde AIK,FC Trollhättan,3,4,SE3S,2014,6,A
2014-05-24,Lunds BK,Oskarshamns AIK,4,2,SE3S,2014,6,H
2014-05-24,IS Halmia,Kristianstads FF,1,1,SE3S,2014,6,D
2014-05-24,Trelleborgs FF,Utsiktens BK,0,3,SE3S,2014,6,A
2014-05-25,Örgryte IS,IFK Uddevalla,2,0,SE3S,2014,6,H
2014-05-25,Norrby IF,Motala AIF,2,4,SE3S,2014,6,A
2014-05-26,IK Oddevold,Qviding FIF,1,2,SE3S,2014,6,A
2014-05-31,IFK Uddevalla,Norrby IF,0,0,SE3S,2014,7,D
2014-05-31,Motala AIF,Kristianstads FF,0,1,SE3S,2014,7,A
2014-05-31,Oskarshamns AIK,Skövde AIK,3,0,SE3S,2014,7,H
2014-06-01,Qviding FIF,Lunds BK,0,4,SE3S,2014,7,A
2014-06-01,Trelleborgs FF,IS Halmia,2,2,SE3S,2014,7,D
2014-06-02,Utsiktens BK,IK Oddevold,1,1,SE3S,2014,7,D
2014-06-02,FC Trollhättan,Örgryte IS,1,2,SE3S,2014,7,A
2014-06-06,IS Halmia,Motala AIF,2,1,SE3S,2014,8,H
2014-06-07,Kristianstads FF,IFK Uddevalla,3,1,SE3S,2014,8,H
2014-06-07,Lunds BK,Utsiktens BK,1,2,SE3S,2014,8,A
2014-06-08,Skövde AIK,Qviding FIF,1,3,SE3S,2014,8,A
2014-06-08,IK Oddevold,Trelleborgs FF,2,1,SE3S,2014,8,H
2014-06-08,Örgryte IS,Oskarshamns AIK,3,0,SE3S,2014,8,H
2014-06-11,Norrby IF,FC Trollhättan,2,4,SE3S,2014,8,A
2014-06-14,Utsiktens BK,Skövde AIK,1,0,SE3S,2014,9,H
2014-06-14,Qviding FIF,Örgryte IS,1,1,SE3S,2014,9,D
2014-06-14,Oskarshamns AIK,Norrby IF,1,0,SE3S,2014,9,H
2014-06-14,IFK Uddevalla,Motala AIF,3,1,SE3S,2014,9,H
2014-06-15,IK Oddevold,IS Halmia,3,2,SE3S,2014,9,H
2014-06-15,FC Trollhättan,Kristianstads FF,4,1,SE3S,2014,9,H
2014-06-15,Trelleborgs FF,Lunds BK,0,0,SE3S,2014,9,D
2014-06-19,Lunds BK,IK Oddevold,5,1,SE3S,2014,10,H
2014-06-19,Kristianstads FF,Oskarshamns AIK,3,2,SE3S,2014,10,H
2014-06-22,IS Halmia,IFK Uddevalla,0,2,SE3S,2014,10,A
2014-06-22,Skövde AIK,Trelleborgs FF,3,2,SE3S,2014,10,H
2014-06-23,Norrby IF,Qviding FIF,1,1,SE3S,2014,10,D
2014-06-23,Örgryte IS,Utsiktens BK,2,1,SE3S,2014,10,H
2014-06-23,Motala AIF,FC Trollhättan,4,1,SE3S,2014,10,H
2014-06-26,Lunds BK,IS Halmia,2,0,SE3S,2014,11,H
2014-06-28,Trelleborgs FF,Örgryte IS,1,2,SE3S,2014,11,A
2014-06-28,Qviding FIF,Kristianstads FF,0,1,SE3S,2014,11,A
2014-06-28,Oskarshamns AIK,Motala AIF,2,2,SE3S,2014,11,D
2014-06-29,FC Trollhättan,IFK Uddevalla,1,0,SE3S,2014,11,H
2014-06-30,IK Oddevold,Skövde AIK,2,1,SE3S,2014,11,H
2014-06-30,Utsiktens BK,Norrby IF,3,0,SE3S,2014,11,H
2014-07-05,Kristianstads FF,Utsiktens BK,2,2,SE3S,2014,12,D
2014-07-05,Skövde AIK,Lunds BK,1,2,SE3S,2014,12,A
2014-07-05,Motala AIF,Qviding FIF,2,2,SE3S,2014,12,D
2014-07-05,IFK Uddevalla,Oskarshamns AIK,1,1,SE3S,2014,12,D
2014-07-06,IS Halmia,FC Trollhättan,2,0,SE3S,2014,12,H
2014-07-06,Norrby IF,Trelleborgs FF,2,1,SE3S,2014,12,H
2014-07-07,Örgryte IS,IK Oddevold,0,0,SE3S,2014,12,D
2014-07-11,Trelleborgs FF,Kristianstads FF,2,0,SE3S,2014,13,H
2014-07-12,Lunds BK,Örgryte IS,4,2,SE3S,2014,13,H
2014-07-12,Qviding FIF,IFK Uddevalla,3,2,SE3S,2014,13,H
2014-07-12,Oskarshamns AIK,FC Trollhättan,2,2,SE3S,2014,13,D
2014-07-12,IK Oddevold,Norrby IF,1,3,SE3S,2014,13,A
2014-07-12,Skövde AIK,IS Halmia,1,1,SE3S,2014,13,D
2014-07-12,Utsiktens BK,Motala AIF,3,2,SE3S,2014,13,H
2014-08-09,Motala AIF,IK Oddevold,3,0,SE3S,2014,14,H
2014-08-09,IFK Uddevalla,Trelleborgs FF,1,1,SE3S,2014,14,D
2014-08-10,Oskarshamns AIK,Qviding FIF,1,0,SE3S,2014,14,H
2014-08-11,Örgryte IS,IS Halmia,2,1,SE3S,2014,14,H
2014-08-11,FC Trollhättan,Utsiktens BK,0,2,SE3S,2014,14,A
2014-08-11,Kristianstads FF,Lunds BK,0,2,SE3S,2014,14,A
2014-08-11,Norrby IF,Skövde AIK,3,2,SE3S,2014,14,H
2014-08-16,Lunds BK,Norrby IF,4,4,SE3S,2014,15,D
2014-08-16,IS Halmia,Oskarshamns AIK,5,1,SE3S,2014,15,H
2014-08-16,Utsiktens BK,IFK Uddevalla,3,0,SE3S,2014,15,H
2014-08-17,Qviding FIF,FC Trollhättan,0,1,SE3S,2014,15,A
2014-08-17,Skövde AIK,Örgryte IS,0,1,SE3S,2014,15,A
2014-08-17,IK Oddevold,Kristianstads FF,0,1,SE3S,2014,15,A
2014-08-17,Trelleborgs FF,Motala AIF,3,1,SE3S,2014,15,H
2014-08-23,IS Halmia,Qviding FIF,1,0,SE3S,2014,16,H
2014-08-23,Lunds BK,Motala AIF,3,3,SE3S,2014,16,D
2014-08-23,Trelleborgs FF,FC Trollhättan,1,1,SE3S,2014,16,D
2014-08-24,Utsiktens BK,Oskarshamns AIK,2,0,SE3S,2014,16,H
2014-08-24,Skövde AIK,Kristianstads FF,1,1,SE3S,2014,16,D
2014-08-25,IK Oddevold,IFK Uddevalla,2,0,SE3S,2014,16,H
2014-08-25,Örgryte IS,Norrby IF,3,0,SE3S,2014,16,H
2014-08-29,Qviding FIF,Utsiktens BK,0,2,SE3S,2014,17,A
2014-08-30,Oskarshamns AIK,Trelleborgs FF,1,0,SE3S,2014,17,H
2014-08-30,Kristianstads FF,Örgryte IS,0,0,SE3S,2014,17,D
2014-08-30,IFK Uddevalla,Lunds BK,1,0,SE3S,2014,17,H
2014-08-31,Motala AIF,Skövde AIK,1,1,SE3S,2014,17,D
2014-08-31,Norrby IF,IS Halmia,1,1,SE3S,2014,17,D
2014-09-01,FC Trollhättan,IK Oddevold,1,1,SE3S,2014,17,D
2014-09-06,Lunds BK,FC Trollhättan,3,1,SE3S,2014,18,H
2014-09-06,Skövde AIK,IFK Uddevalla,2,2,SE3S,2014,18,D
2014-09-07,Norrby IF,Kristianstads FF,0,1,SE3S,2014,18,A
2014-09-07,Trelleborgs FF,Qviding FIF,1,0,SE3S,2014,18,H
2014-09-07,IK Oddevold,Oskarshamns AIK,2,3,SE3S,2014,18,A
2014-09-07,Örgryte IS,Motala AIF,2,1,SE3S,2014,18,H
2014-09-10,IS Halmia,Utsiktens BK,0,5,SE3S,2014,18,A
2014-09-13,IFK Uddevalla,Örgryte IS,1,1,SE3S,2014,19,D
2014-09-13,Motala AIF,Norrby IF,2,1,SE3S,2014,19,H
2014-09-13,Oskarshamns AIK,Lunds BK,2,2,SE3S,2014,19,D
2014-09-13,Kristianstads FF,IS Halmia,0,1,SE3S,2014,19,A
2014-09-13,Utsiktens BK,Trelleborgs FF,0,3,SE3S,2014,19,A
2014-09-14,Qviding FIF,IK Oddevold,3,2,SE3S,2014,19,H
2014-09-15,FC Trollhättan,Skövde AIK,1,1,SE3S,2014,19,D
2014-09-20,Lunds BK,Qviding FIF,3,4,SE3S,2014,20,A
2014-09-20,IS Halmia,Trelleborgs FF,0,0,SE3S,2014,20,D
2014-09-20,Kristianstads FF,Motala AIF,1,2,SE3S,2014,20,A
2014-09-20,Skövde AIK,Oskarshamns AIK,3,0,SE3S,2014,20,H
2014-09-21,Norrby IF,IFK Uddevalla,7,1,SE3S,2014,20,H
2014-09-22,IK Oddevold,Utsiktens BK,1,0,SE3S,2014,20,H
2014-09-22,Örgryte IS,FC Trollhättan,4,0,SE3S,2014,20,H
2014-09-27,Oskarshamns AIK,Örgryte IS,4,1,SE3S,2014,21,H
2014-09-27,Motala AIF,IS Halmia,2,1,SE3S,2014,21,H
2014-09-27,Trelleborgs FF,IK Oddevold,2,1,SE3S,2014,21,H
2014-09-27,Utsiktens BK,Lunds BK,2,0,SE3S,2014,21,H
2014-09-28,Qviding FIF,Skövde AIK,1,0,SE3S,2014,21,H
2014-09-28,IFK Uddevalla,Kristianstads FF,2,3,SE3S,2014,21,A
2014-09-29,FC Trollhättan,Norrby IF,0,1,SE3S,2014,21,A
2014-10-03,Qviding FIF,Norrby IF,1,2,SE3S,2014,22,A
2014-10-04,IFK Uddevalla,IS Halmia,0,2,SE3S,2014,22,A
2014-10-04,Oskarshamns AIK,Kristianstads FF,5,2,SE3S,2014,22,H
2014-10-04,Utsiktens BK,Örgryte IS,3,1,SE3S,2014,22,H
2014-10-05,IK Oddevold,Lunds BK,4,3,SE3S,2014,22,H
2014-10-05,Trelleborgs FF,Skövde AIK,0,1,SE3S,2014,22,A
2014-10-05,FC Trollhättan,Motala AIF,1,2,SE3S,2014,22,A
2014-10-11,IS Halmia,IK Oddevold,2,1,SE3S,2014,23,H
2014-10-11,Kristianstads FF,FC Trollhättan,0,1,SE3S,2014,23,A
2014-10-11,Motala AIF,IFK Uddevalla,4,0,SE3S,2014,23,H
2014-10-11,Skövde AIK,Utsiktens BK,2,3,SE3S,2014,23,A
2014-10-11,Norrby IF,Oskarshamns AIK,2,3,SE3S,2014,23,A
2014-10-12,Lunds BK,Trelleborgs FF,2,1,SE3S,2014,23,H
2014-10-13,Örgryte IS,Qviding FIF,1,2,SE3S,2014,23,A
2014-10-18,Örgryte IS,Lunds BK,3,1,SE3S,2014,24,H
2014-10-18,Kristianstads FF,Trelleborgs FF,2,2,SE3S,2014,24,D
2014-10-18,IS Halmia,Skövde AIK,4,2,SE3S,2014,24,H
2014-10-18,Motala AIF,Utsiktens BK,1,2,SE3S,2014,24,A
2014-10-18,Norrby IF,IK Oddevold,2,3,SE3S,2014,24,A
2014-10-18,IFK Uddevalla,Qviding FIF,0,5,SE3S,2014,24,A
2014-10-19,FC Trollhättan,Oskarshamns AIK,3,0,SE3S,2014,24,H
2014-10-25,Utsiktens BK,Kristianstads FF,1,0,SE3S,2014,25,H
2014-10-25,Trelleborgs FF,Norrby IF,2,2,SE3S,2014,25,D
2014-10-25,Lunds BK,Skövde AIK,6,0,SE3S,2014,25,H
2014-10-25,Oskarshamns AIK,IFK Uddevalla,2,0,SE3S,2014,25,H
2014-10-26,Qviding FIF,Motala AIF,2,3,SE3S,2014,25,A
2014-10-27,FC Trollhättan,IS Halmia,0,2,SE3S,2014,25,A
2014-10-27,IK Oddevold,Örgryte IS,3,3,SE3S,2014,25,D
2014-11-01,IFK Uddevalla,FC Trollhättan,0,5,SE3S,2014,26,A
2014-11-01,Norrby IF,Utsiktens BK,4,1,SE3S,2014,26,H
2014-11-01,Skövde AIK,IK Oddevold,1,3,SE3S,2014,26,A
2014-11-01,Kristianstads FF,Qviding FIF,2,1,SE3S,2014,26,H
2014-11-01,Örgryte IS,Trelleborgs FF,2,4,SE3S,2014,26,A
2014-11-01,IS Halmia,Lunds BK,0,1,SE3S,2014,26,A
2014-11-01,Motala AIF,Oskarshamns AIK,2,0,SE3S,2014,26,H
2015-04-11,Oskarshamns AIK,Lunds BK,2,0,SE3S,2015,1,H
2015-04-11,Norrby IF,Östers IF,0,1,SE3S,2015,1,A
2015-04-12,FC Höllviken (- 2016),Qviding FIF,0,0,SE3S,2015,1,D
2015-04-12,Kristianstad FC,IS Halmia,2,1,SE3S,2015,1,H
2015-04-12,Landskrona BoIS,IK Oddevold,0,1,SE3S,2015,1,A
2015-04-13,Trelleborgs FF,Eskilsminne IF,3,2,SE3S,2015,1,H
2015-04-15,Örgryte IS,Husqvarna FF,2,0,SE3S,2015,1,H
2015-04-18,Qviding FIF,Landskrona BoIS,0,0,SE3S,2015,2,D
2015-04-18,IS Halmia,Norrby IF,3,1,SE3S,2015,2,H
2015-04-18,Östers IF,Trelleborgs FF,1,3,SE3S,2015,2,A
2015-04-19,Eskilsminne IF,Örgryte IS,2,1,SE3S,2015,2,H
2015-04-19,IK Oddevold,Kristianstad FC,3,0,SE3S,2015,2,H
2015-04-19,Husqvarna FF,Oskarshamns AIK,0,1,SE3S,2015,2,A
2015-04-20,Lunds BK,FC Höllviken (- 2016),2,1,SE3S,2015,2,H
2015-04-25,Oskarshamns AIK,IS Halmia,0,2,SE3S,2015,3,A
2015-04-25,Lunds BK,Östers IF,0,2,SE3S,2015,3,A
2015-04-25,Örgryte IS,IK Oddevold,2,2,SE3S,2015,3,D
2015-04-26,Kristianstad FC,Eskilsminne IF,1,1,SE3S,2015,3,D
2015-04-26,FC Höllviken (- 2016),Norrby IF,3,1,SE3S,2015,3,H
2015-04-26,Landskrona BoIS,Husqvarna FF,0,3,SE3S,2015,3,A
2015-04-26,Trelleborgs FF,Qviding FIF,1,2,SE3S,2015,3,A
2015-05-01,Eskilsminne IF,Landskrona BoIS,3,0,SE3S,2015,4,H
2015-05-01,Husqvarna FF,Lunds BK,4,0,SE3S,2015,4,H
2015-05-02,IS Halmia,Örgryte IS,1,4,SE3S,2015,4,A
2015-05-02,Qviding FIF,Oskarshamns AIK,1,1,SE3S,2015,4,D
2015-05-02,Östers IF,Kristianstad FC,1,0,SE3S,2015,4,H
2015-05-03,IK Oddevold,FC Höllviken (- 2016),2,2,SE3S,2015,4,D
2015-05-03,Norrby IF,Trelleborgs FF,0,2,SE3S,2015,4,A
2015-05-09,Oskarshamns AIK,IK Oddevold,0,4,SE3S,2015,5,A
2015-05-09,Lunds BK,Norrby IF,2,2,SE3S,2015,5,D
2015-05-10,Kristianstad FC,Husqvarna FF,0,0,SE3S,2015,5,D
2015-05-10,FC Höllviken (- 2016),Eskilsminne IF,4,0,SE3S,2015,5,H
2015-05-10,Trelleborgs FF,IS Halmia,1,0,SE3S,2015,5,H
2015-05-11,Landskrona BoIS,Östers IF,0,1,SE3S,2015,5,A
2015-05-11,Örgryte IS,Qviding FIF,3,0,SE3S,2015,5,H
2015-05-14,Husqvarna FF,Trelleborgs FF,1,2,SE3S,2015,6,A
2015-05-16,Eskilsminne IF,Oskarshamns AIK,1,1,SE3S,2015,6,D
2015-05-16,Qviding FIF,Kristianstad FC,2,1,SE3S,2015,6,H
2015-05-16,IS Halmia,Landskrona BoIS,0,2,SE3S,2015,6,A
2015-05-17,IK Oddevold,Lunds BK,2,1,SE3S,2015,6,H
2015-05-17,Östers IF,FC Höllviken (- 2016),0,1,SE3S,2015,6,A
2015-05-18,Norrby IF,Örgryte IS,0,0,SE3S,2015,6,D
2015-05-23,Oskarshamns AIK,Östers IF,1,1,SE3S,2015,7,D
2015-05-23,Kristianstad FC,Norrby IF,3,2,SE3S,2015,7,H
2015-05-24,FC Höllviken (- 2016),IS Halmia,0,0,SE3S,2015,7,D
2015-05-24,Trelleborgs FF,IK Oddevold,4,1,SE3S,2015,7,H
2015-05-24,Husqvarna FF,Qviding FIF,0,2,SE3S,2015,7,A
2015-05-26,Örgryte IS,Landskrona BoIS,0,2,SE3S,2015,7,A
2015-05-26,Lunds BK,Eskilsminne IF,1,3,SE3S,2015,7,A
2015-05-30,Lunds BK,Örgryte IS,0,5,SE3S,2015,8,A
2015-05-30,Norrby IF,Oskarshamns AIK,1,2,SE3S,2015,8,A
2015-05-30,Qviding FIF,Östers IF,3,0,SE3S,2015,8,H
2015-05-31,IK Oddevold,Husqvarna FF,0,0,SE3S,2015,8,D
2015-05-31,Eskilsminne IF,IS Halmia,3,0,SE3S,2015,8,H
2015-06-01,Landskrona BoIS,Trelleborgs FF,1,4,SE3S,2015,8,A
2015-06-01,Kristianstad FC,FC Höllviken (- 2016),2,2,SE3S,2015,8,D
2015-06-04,Östers IF,IK Oddevold,0,0,SE3S,2015,9,D
2015-06-06,Husqvarna FF,Eskilsminne IF,2,2,SE3S,2015,9,D
2015-06-06,FC Höllviken (- 2016),Örgryte IS,0,2,SE3S,2015,9,A
2015-06-07,Oskarshamns AIK,Landskrona BoIS,1,2,SE3S,2015,9,A
2015-06-07,IS Halmia,Lunds BK,8,0,SE3S,2015,9,H
2015-06-08,Norrby IF,Qviding FIF,2,0,SE3S,2015,9,H
2015-06-08,Trelleborgs FF,Kristianstad FC,4,3,SE3S,2015,9,H
2015-06-12,Östers IF,Husqvarna FF,1,1,SE3S,2015,10,D
2015-06-13,Qviding FIF,IS Halmia,3,1,SE3S,2015,10,H
2015-06-13,FC Höllviken (- 2016),Trelleborgs FF,0,1,SE3S,2015,10,A
2015-06-14,Örgryte IS,Oskarshamns AIK,3,2,SE3S,2015,10,H
2015-06-14,IK Oddevold,Eskilsminne IF,5,2,SE3S,2015,10,H
2015-06-14,Landskrona BoIS,Norrby IF,0,0,SE3S,2015,10,D
2015-06-15,Kristianstad FC,Lunds BK,1,0,SE3S,2015,10,H
2015-06-18,IS Halmia,Östers IF,1,5,SE3S,2015,11,A
2015-06-18,Lunds BK,Landskrona BoIS,0,4,SE3S,2015,11,A
2015-06-21,Eskilsminne IF,Qviding FIF,1,1,SE3S,2015,11,D
2015-06-21,Trelleborgs FF,Örgryte IS,2,1,SE3S,2015,11,H
2015-06-21,Husqvarna FF,FC Höllviken (- 2016),5,2,SE3S,2015,11,H
2015-06-22,IK Oddevold,Norrby IF,4,3,SE3S,2015,11,H
2015-06-22,Oskarshamns AIK,Kristianstad FC,2,3,SE3S,2015,11,A
2015-06-27,Qviding FIF,Lunds BK,0,2,SE3S,2015,12,A
2015-06-27,IS Halmia,IK Oddevold,0,1,SE3S,2015,12,A
2015-06-28,Östers IF,Eskilsminne IF,4,1,SE3S,2015,12,H
2015-06-28,Oskarshamns AIK,Trelleborgs FF,2,3,SE3S,2015,12,A
2015-06-28,Örgryte IS,Kristianstad FC,5,0,SE3S,2015,12,H
2015-06-29,Norrby IF,Husqvarna FF,1,1,SE3S,2015,12,D
2015-06-29,Landskrona BoIS,FC Höllviken (- 2016),4,2,SE3S,2015,12,H
2015-07-04,IK Oddevold,Qviding FIF,3,1,SE3S,2015,13,H
